상호명,지점명,상권업종중분류명,상권업종소분류명,시도명,시군구명,행정동명,도로명주소,경도,위도,n_상호명,점포수
롯데리아담양점,담양점,패스트푸드,패스트푸드,전라남도,담양군,담양읍,전라남도 담양군 담양읍 죽향대로 1187,126.98134007237199,35.3119372280861,롯데리아,1
롯데리아,킴스순천점,패스트푸드,패스트푸드,전라남도,순천시,왕조1동,전라남도 순천시 비봉2길 4-12,127.521702551029,34.9730696604868,롯데리아,1
롯데리아,신대점,패스트푸드,패스트푸드,전라남도,순천시,해룡면,전라남도 순천시 해룡면 신대로 116,127.549263710876,34.933817095195195,롯데리아,1
롯데리아,전남함평,패스트푸드,패스트푸드,전라남도,함평군,함평읍,전라남도 함평군 함평읍 중앙길 21,126.52347727659401,35.0610846034335,롯데리아,1
롯데리아여수돌산공원점,여수돌산공원점,패스트푸드,패스트푸드,전라남도,여수시,돌산읍,전라남도 여수시 돌산읍 돌산로 3600-1,127.741561219057,34.7305874303592,롯데리아,1
롯데리아담양메타점,담양메타점,패스트푸드,패스트푸드,전라남도,담양군,담양읍,전라남도 담양군 담양읍 깊은실길 2-17,127.00181671552099,35.3226090044695,롯데리아,1
롯데리아디오션, ,패스트푸드,패스트푸드,전라남도,여수시,쌍봉동,전라남도 여수시 소호로 295,127.643370809529,34.7333866345204,롯데리아,1
롯데리아,오천점,패스트푸드,패스트푸드,전라남도,순천시,도사동,전라남도 순천시 오천6길 19,127.49499253198401,34.933630694042,롯데리아,1
롯데리아, ,패스트푸드,패스트푸드,전라남도,순천시,중앙동,전라남도 순천시 중앙시장길 60,127.486979266517,34.9530507213682,롯데리아,1
담양롯데리아메타점, ,패스트푸드,패스트푸드,전라남도,담양군,담양읍,전라남도 담양군 담양읍 메타프로방스2길 8,127.002261689558,35.322198045051714,롯데리아,1
롯데리아목포용해점,목포용해점,패스트푸드,패스트푸드,전라남도,목포시,용해동,전라남도 목포시 용당로 337,126.39932919075899,34.816720596298,롯데리아,1
롯데리아벌교점,벌교점,패스트푸드,패스트푸드,전라남도,보성군,벌교읍,전라남도 보성군 벌교읍 채동선로 223-1,127.344448737132,34.8425849918575,롯데리아,1
롯데리아구례중앙, ,패스트푸드,패스트푸드,전라남도,구례군,구례읍,전라남도 구례군 구례읍 봉성로 70,127.46462014554399,35.208414074257796,롯데리아,1
롯데리아,순천용당점,패스트푸드,패스트푸드,전라남도,순천시,삼산동,전라남도 순천시 삼산로 102,127.494630029641,34.973086224841,롯데리아,1
롯데리아,여수죽림점,패스트푸드,패스트푸드,전라남도,여수시,소라면,전라남도 여수시 소라면 죽림로 3,127.639635313827,34.7612500117878,롯데리아,1
롯데리아,곡성점,패스트푸드,패스트푸드,전라남도,곡성군,곡성읍,전라남도 곡성군 곡성읍 군청로 3,127.293025611782,35.2787721206414,롯데리아,1
롯데리아,강진점,패스트푸드,패스트푸드,전라남도,강진군,강진읍,전라남도 강진군 강진읍 중앙로 88,126.767185074132,34.6379859825042,롯데리아,1
롯데리아,남악점,패스트푸드,패스트푸드,전라남도,무안군,삼향읍,전라남도 무안군 삼향읍 대죽동로 40,126.464433994741,34.812160486774005,롯데리아,1
코레일유통롯데리아제주공항2층, ,패스트푸드,패스트푸드,제주특별자치도,제주시,용담2동,제주특별자치도 제주시 공항로 2,126.49600744383,33.5059263508018,롯데리아,1
롯데리아,제주항디티점,패스트푸드,패스트푸드,제주특별자치도,제주시,건입동,제주특별자치도 제주시 임항로 94,126.534196941682,33.5176988541127,롯데리아,1
롯데리아,제주외도디티점,패스트푸드,패스트푸드,제주특별자치도,제주시,외도동,제주특별자치도 제주시 일주서로 7335,126.430815451803,33.4932081307162,롯데리아,1
롯데리아,서귀포점,패스트푸드,패스트푸드,제주특별자치도,서귀포시,중앙동,제주특별자치도 서귀포시 중정로61번길 9,126.56277309211,33.2486642779599,롯데리아,1
롯데리아,신제주점,패스트푸드,패스트푸드,제주특별자치도,제주시,노형동,제주특별자치도 제주시 연북로 22,126.483741891859,33.4816779436491,롯데리아,1
롯데리아,제주공항점,패스트푸드,패스트푸드,제주특별자치도,제주시,용담2동,제주특별자치도 제주시 공항로 2,126.49600744383,33.5059263508018,롯데리아,1
롯데리아,제주삼화지구점,패스트푸드,패스트푸드,제주특별자치도,제주시,삼양동,제주특별자치도 제주시 건주로4길 6-4,126.58034198283899,33.5162709190186,롯데리아,1
롯데리아,제주점,패스트푸드,패스트푸드,제주특별자치도,제주시,삼도2동,제주특별자치도 제주시 관덕로 38,126.523373699904,33.512981299669,롯데리아,1
롯데리아제주항공우주박물관점,제주항공우주박물관점,패스트푸드,패스트푸드,제주특별자치도,서귀포시,안덕면,제주특별자치도 서귀포시 안덕면 녹차분재로 218,126.299720215262,33.3041909024964,롯데리아,1
롯데리아,성산일출봉점,패스트푸드,패스트푸드,제주특별자치도,서귀포시,성산읍,제주특별자치도 서귀포시 성산읍 일출로 284,126.935101419228,33.462728658751395,롯데리아,1
롯데리아,제주시청점,패스트푸드,패스트푸드,제주특별자치도,제주시,이도2동,제주특별자치도 제주시 중앙로 246,126.53071989336,33.497985341431196,롯데리아,1
롯데리아제주표선해변점,제주표선해변점,패스트푸드,패스트푸드,제주특별자치도,서귀포시,표선면,제주특별자치도 서귀포시 표선면 표선백사로 127,126.83665668604601,33.3267614149,롯데리아,1
롯데리아,하나로제주성산점,패스트푸드,패스트푸드,제주특별자치도,서귀포시,성산읍,제주특별자치도 서귀포시 성산읍 일주동로 4282,126.91161968719601,33.4462502565797,롯데리아,1
우창롯데리아부여점,부여점,패스트푸드,패스트푸드,충청남도,부여군,부여읍,충청남도 부여군 부여읍 사비로 86,126.91081005629499,36.2803876024191,롯데리아,1
롯데리아롯데마트천안점,롯데마트천안점,패스트푸드,패스트푸드,충청남도,천안시 서북구,쌍용2동,충청남도 천안시 서북구 월봉4로 140-9,127.116804700567,36.800440946301705,롯데리아,1
롯데리아,모다아울렛행담도점,패스트푸드,패스트푸드,충청남도,당진시,신평면,충청남도 당진시 신평면 서해안고속도로 276,126.809527137192,36.9409157536543,롯데리아,1
롯데리아,천안성정점,패스트푸드,패스트푸드,충청남도,천안시 서북구,성정2동,충청남도 천안시 서북구 성정두정로 1,127.140092961411,36.8262857947291,롯데리아,1
코레일유통롯데리아, ,패스트푸드,패스트푸드,충청남도,천안시 동남구,중앙동,충청남도 천안시 동남구 대흥로 239,127.146816972016,36.8123121094257,롯데리아,1
롯데리아,호수공원점,패스트푸드,패스트푸드,충청남도,서산시,석남동,충청남도 서산시 호수공원5로 39,126.449705072862,36.7736925796991,롯데리아,1
롯데리아두정점,두정점,패스트푸드,패스트푸드,충청남도,천안시 서북구,부성1동,충청남도 천안시 서북구 두정역서3길 75,127.14800498692699,36.837589263030296,롯데리아,1
롯데리아, ,패스트푸드,패스트푸드,충청남도,논산시,취암동,충청남도 논산시 중앙로422번길 6,127.088117762726,36.2016601783184,롯데리아,1
롯데리아계룡점,계룡점,패스트푸드,패스트푸드,충청남도,계룡시,엄사면,충청남도 계룡시 엄사면 번영로 11,127.24369979695801,36.2868857158639,롯데리아,1
롯데리아,춘장대해수욕장특설점,패스트푸드,패스트푸드,충청남도,서천군,서면,충청남도 서천군 서면 춘장대길 27,126.523741336756,36.1626220802534,롯데리아,1
롯데리아, ,패스트푸드,패스트푸드,충청남도,보령시,대천5동,충청남도 보령시 해수욕장10길 6,126.510621706105,36.3153643162916,롯데리아,1
롯데리아,홈플러스천안점,패스트푸드,패스트푸드,충청남도,천안시 동남구,청룡동,충청남도 천안시 동남구 천안대로 574,127.166127311921,36.7989225483734,롯데리아,1
롯데리아,홈플러스점,패스트푸드,패스트푸드,충청남도,계룡시,금암동,충청남도 계룡시 계룡대로 304,127.257147154832,36.273991975848,롯데리아,1
롯데리아,천안메가마트점,패스트푸드,패스트푸드,충청남도,천안시 서북구,부성1동,충청남도 천안시 서북구 천안대로 1348,127.153095280597,36.8619569666906,롯데리아,1
롯데리아,모다아울렛행담도점,패스트푸드,패스트푸드,충청남도,당진시,신평면,충청남도 당진시 신평면 서해안고속도로 275,126.80712630416599,36.9451359355639,롯데리아,1
롯데리아, ,패스트푸드,패스트푸드,충청남도,금산군,금산읍,충청남도 금산군 금산읍 비선길 43,127.490338015443,36.102699376017604,롯데리아,1
아산롯데리아, ,패스트푸드,패스트푸드,충청남도,아산시,배방읍,충청남도 아산시 배방읍 광장로 210,127.10924259574101,36.797374659310606,롯데리아,1
롯데리아,아산신창DT점,패스트푸드,패스트푸드,충청남도,아산시,신창면,충청남도 아산시 신창면 온천대로 798,126.932561637415,36.7743556132497,롯데리아,1
롯데리아,두정점,패스트푸드,패스트푸드,충청남도,천안시 서북구,부성1동,충청남도 천안시 서북구 봉정로 380,127.145806155541,36.835699068497895,롯데리아,1
천안통정롯데리아, ,패스트푸드,패스트푸드,충청남도,천안시 동남구,신방동,충청남도 천안시 동남구 통정10로 33-14,127.132159879164,36.77433898959671,롯데리아,1
롯데리아,성거점,패스트푸드,패스트푸드,충청남도,천안시 서북구,성거읍,충청남도 천안시 서북구 성거읍 성거길 86,127.201440938004,36.87292530063471,롯데리아,1
롯데리아,온양DT점,패스트푸드,패스트푸드,충청남도,아산시,온양3동,충청남도 아산시 문화로 301-6,127.016876226948,36.785977312718,롯데리아,1
천안아산롯데리아, ,패스트푸드,패스트푸드,충청남도,아산시,배방읍,충청남도 아산시 배방읍 광장로 210,127.10924259574101,36.797374659310606,롯데리아,1
롯데리아,직산점,패스트푸드,패스트푸드,충청남도,천안시 서북구,직산읍,충청남도 천안시 서북구 직산읍 봉주로 38,127.15068900336,36.87670976832009,롯데리아,1
롯데리아,신평지점,패스트푸드,패스트푸드,충청남도,당진시,신평면,충청남도 당진시 신평면 거산3거리길 79,126.757110917844,36.8842930909976,롯데리아,1
롯데리아,금산점,패스트푸드,패스트푸드,충청남도,금산군,금산읍,충청남도 금산군 금산읍 인삼로 67,127.489256421944,36.1033617261672,롯데리아,1
롯데리아,홈플러스천안신방점,패스트푸드,패스트푸드,충청남도,천안시 동남구,신방동,충청남도 천안시 동남구 신촌1길 23,127.120542647777,36.7871403892672,롯데리아,1
롯데리아,논산연무점,패스트푸드,패스트푸드,충청남도,논산시,연무읍,충청남도 논산시 연무읍 안심로 150-5,127.10074197856899,36.1342514513589,롯데리아,1
롯데리아논산점,논산점,패스트푸드,패스트푸드,충청남도,논산시,취암동,충청남도 논산시 계백로 992,127.08767105254,36.2027833393442,롯데리아,1
롯데리아,부여아울렛점,패스트푸드,패스트푸드,충청남도,부여군,규암면,충청남도 부여군 규암면 백제문로 387,126.90196415668899,36.3071721664652,롯데리아,1
롯데리아이인휴게소천안방면,이인휴게소천안방면,패스트푸드,패스트푸드,충청남도,공주시,이인면,충청남도 공주시 이인면 논산천안고속도로 32,127.069714731729,36.3526564570973,롯데리아,1
롯데리아,천안쌍용점,패스트푸드,패스트푸드,충청남도,천안시 동남구,봉명동,충청남도 천안시 동남구 쌍용대로 66,127.132290585673,36.8034837240139,롯데리아,1
롯데리아,GS천안점,패스트푸드,패스트푸드,충청남도,천안시 동남구,원성2동,충청남도 천안시 동남구 충절로 148,127.158368592302,36.8054644490631,롯데리아,1
롯데리아서산휴게소목포방면,서산휴게소목포방면,패스트푸드,패스트푸드,충청남도,서산시,해미면,충청남도 서산시 해미면 서해안고속도로 241,126.56501418625601,36.7428884064364,롯데리아,1
롯데리아,홈플러스보령점,패스트푸드,패스트푸드,충청남도,보령시,대천4동,충청남도 보령시 명암1길 17,126.61386222245301,36.3440563764052,롯데리아,1
롯데리아,신부여점,패스트푸드,패스트푸드,충청남도,부여군,부여읍,충청남도 부여군 부여읍 사비로 86,126.91081005629499,36.2803876024191,롯데리아,1
롯데리아,공주신관점,패스트푸드,패스트푸드,충청남도,공주시,신관동,충청남도 공주시 흑수골길 34,127.140942597399,36.4730616654806,롯데리아,1
롯데리아천안통정점,천안통정점,패스트푸드,패스트푸드,충청남도,천안시 동남구,신방동,충청남도 천안시 동남구 통정10로 33-14,127.132159879164,36.77433898959671,롯데리아,1
롯데리아보령동대점,보령동대점,패스트푸드,패스트푸드,충청남도,보령시,대천3동,충청남도 보령시 주공로 5,126.602347667885,36.3457156067287,롯데리아,1
롯데리아충남도청점,충남도청점,패스트푸드,패스트푸드,충청남도,홍성군,,충청남도 홍성군 홍북면 의향로 263,126.681395309917,36.657752374839,롯데리아,1
롯데리아논산강경점,논산강경점,패스트푸드,패스트푸드,충청남도,논산시,강경읍,충청남도 논산시 강경읍 계백로 130-1,127.015128770361,36.1562086067631,롯데리아,1
롯데리아롯데마트천안아산점,롯데마트천안아산점,패스트푸드,패스트푸드,충청남도,아산시,배방읍,충청남도 아산시 배방읍 광장로 210,127.10924259574101,36.797374659310606,롯데리아,1
롯데리아당진신평점,당진신평점,패스트푸드,패스트푸드,충청남도,당진시,신평면,충청남도 당진시 신평면 거산3거리길 77,126.756942825467,36.884282321435705,롯데리아,1
롯데리아, ,패스트푸드,패스트푸드,충청남도,예산군,덕산면,충청남도 예산군 덕산면 온천단지2로 11,126.659381952446,36.6907408037886,롯데리아,1
롯데리아,배방북수점,패스트푸드,패스트푸드,충청남도,아산시,배방읍,충청남도 아산시 배방읍 북수로 121,127.07410157543801,36.7741536264353,롯데리아,1
롯데리아, ,패스트푸드,패스트푸드,충청남도,아산시,온양1동,충청남도 아산시 시민로 400,127.00161962028,36.7840298972255,롯데리아,1
롯데리아,천안불당점,패스트푸드,패스트푸드,충청남도,천안시 서북구,불당동,충청남도 천안시 서북구 불당33길 24,127.108183476833,36.8123711066562,롯데리아,1
롯데리아,아산테크노밸리점,패스트푸드,패스트푸드,충청남도,아산시,둔포면,충청남도 아산시 둔포면 아산밸리중앙로 82,127.057216823492,36.9232701486707,롯데리아,1
백광소재서산휴게소롯데리아, ,패스트푸드,패스트푸드,충청남도,서산시,해미면,충청남도 서산시 해미면 서해안고속도로 241,126.56501418625601,36.7428884064364,롯데리아,1
세기롯데리아,신관점,패스트푸드,패스트푸드,충청남도,공주시,신관동,충청남도 공주시 공주대학로 89,127.137484699872,36.4729466027,롯데리아,1
롯데리아배방, ,패스트푸드,패스트푸드,충청남도,아산시,배방읍,충청남도 아산시 배방읍 배방로 25,127.05489614980101,36.7745703369963,롯데리아,1
롯데리아,서산테크노밸리점,패스트푸드,패스트푸드,충청남도,서산시,성연면,충청남도 서산시 성연면 성연4로 27-28,126.449969690336,36.8233828062781,롯데리아,1
롯데리아,서산해미점,패스트푸드,패스트푸드,충청남도,서산시,해미면,충청남도 서산시 해미면 남문2로 121,126.545627219572,36.712888912553,롯데리아,1
선앤드진롯데리아독립기념관점, ,패스트푸드,패스트푸드,충청남도,천안시 동남구,목천읍,충청남도 천안시 동남구 목천읍 독립기념관로 1,127.230394938062,36.7818639685908,롯데리아,1
롯데리아,천안신당점,패스트푸드,패스트푸드,충청남도,천안시 서북구,부성1동,충청남도 천안시 서북구 천안대로 1213,127.155049042274,36.8495168431105,롯데리아,1
롯데리아,롯데마트천안점,패스트푸드,패스트푸드,충청남도,천안시 서북구,쌍용2동,충청남도 천안시 서북구 월봉로 79,127.117563208796,36.7978151725596,롯데리아,1
롯데리아롯데마트제천점,롯데마트제천점,패스트푸드,패스트푸드,충청북도,제천시,용두동,충청북도 제천시 용두대로 111,128.200762595533,37.140127995752295,롯데리아,1
롯데리아,청주터미널점,패스트푸드,패스트푸드,충청북도,청주시 흥덕구,가경동,충청북도 청주시 흥덕구 풍산로 6,127.431696901587,36.6253223633004,롯데리아,1
롯데리아,충북오송점,패스트푸드,패스트푸드,충청북도,청주시 흥덕구,오송읍,충청북도 청주시 흥덕구 오송읍 오송생명로 194,127.330497490414,36.6308167694188,롯데리아,1
롯데리아,청주율량2지구점,패스트푸드,패스트푸드,충청북도,청주시 청원구,오근장동,충청북도 청주시 청원구 충청대로 174,127.496512130023,36.6716566363709,롯데리아,1
롯데리아,사창점,패스트푸드,패스트푸드,충청북도,청주시 서원구,사창동,충청북도 청주시 서원구 내수동로 116,127.46024969951999,36.6337462584802,롯데리아,1
롯데리아,수안보리조트점,패스트푸드,패스트푸드,충청북도,충주시,수안보면,충청북도 충주시 수안보면 주정산로 183,127.97585444304899,36.849507212929296,롯데리아,1
롯데리아,증평점,패스트푸드,패스트푸드,충청북도,증평군,증평읍,충청북도 증평군 증평읍 중앙로 215-1,127.582142909767,36.784998343941005,롯데리아,1
롯데리아청주금천점,청주금천점,패스트푸드,패스트푸드,충청북도,청주시 상당구,금천동,충청북도 청주시 상당구 수영로 285,127.50553822409701,36.6300135320073,롯데리아,1
롯데리아ANGELIN, ,패스트푸드,패스트푸드,충청북도,청주시 상당구,성안동,충청북도 청주시 상당구 상당로59번길 15,127.48972769527701,36.6333985105303,롯데리아,1
롯데리아, ,패스트푸드,패스트푸드,충청북도,청주시 상당구,성안동,충청북도 청주시 상당구 성안로 13,127.48949865893199,36.635911907779004,롯데리아,1
롯데리아,청주복대점,패스트푸드,패스트푸드,충청북도,청주시 흥덕구,복대1동,충청북도 청주시 흥덕구 대농로 52,127.428200269132,36.6415724470761,롯데리아,1
롯데리아,금왕점,패스트푸드,패스트푸드,충청북도,음성군,금왕읍,충청북도 음성군 금왕읍 무극로 282-1,127.593063714452,36.992739263045394,롯데리아,1
롯데리아라이스, ,패스트푸드,패스트푸드,충청북도,청주시 흥덕구,가경동,충청북도 청주시 흥덕구 2순환로 1233,127.431131328167,36.626211862114296,롯데리아,1
롯데리아,청주용암점,패스트푸드,패스트푸드,충청북도,청주시 상당구,용암2동,충청북도 청주시 상당구 월평로 220,127.507669216677,36.607888540777004,롯데리아,1
롯데리아엔젤리너스롯데영, ,패스트푸드,패스트푸드,충청북도,청주시 상당구,성안동,충청북도 청주시 상당구 상당로 55,127.49034345608,36.6332839886365,롯데리아,1
롯데리아,분평점,패스트푸드,패스트푸드,충청북도,청주시 서원구,분평동,충청북도 청주시 서원구 월평로 4,127.48511303596399,36.6110195734335,롯데리아,1
롯데리아,칠금점,패스트푸드,패스트푸드,충청북도,충주시,칠금.금릉동,충청북도 충주시 칠금12길 5,127.92344030582399,36.9866893332996,롯데리아,1
롯데리아,보은점,패스트푸드,패스트푸드,충청북도,보은군,보은읍,충청북도 보은군 보은읍 보은로 95,127.718164547217,36.48266113977221,롯데리아,1
롯데리아,괴산점,패스트푸드,패스트푸드,충청북도,괴산군,괴산읍,충청북도 괴산군 괴산읍 괴강로 4,127.79499984819599,36.809004667842395,롯데리아,1
롯데리아,홈플러스오창점,패스트푸드,패스트푸드,충청북도,청주시 청원구,오창읍,충청북도 청주시 청원구 오창읍 중심상업1로 8-11,127.428208583428,36.713019765804,롯데리아,1
롯데리아,제천점,패스트푸드,패스트푸드,충청북도,제천시,인성동,충청북도 제천시 풍양로13길 5,128.210943115692,37.1378484493341,롯데리아,1
롯데리아,서원대점,패스트푸드,패스트푸드,충청북도,청주시 서원구,모충동,충청북도 청주시 서원구 서원남로 26,127.484981332954,36.6224193540113,롯데리아,1
롯데리아,청주터미널점,패스트푸드,패스트푸드,충청북도,청주시 흥덕구,가경동,충청북도 청주시 흥덕구 풍산로 18,127.43282228759399,36.6258504271226,롯데리아,1
롯데리아,청주복대점,패스트푸드,패스트푸드,충청북도,청주시 흥덕구,복대1동,충청북도 청주시 흥덕구 대농로 50,127.427931817937,36.6415801703921,롯데리아,1
롯데리아,롯데마트서청주점,패스트푸드,패스트푸드,충청북도,청주시 흥덕구,강서1동,충청북도 청주시 흥덕구 2순환로 1004,127.42164243346701,36.6451726544081,롯데리아,1
롯데리아,청주하나로점,패스트푸드,패스트푸드,충청북도,청주시 상당구,용암2동,충청북도 청주시 상당구 무농정로 28,127.506441495763,36.6058377028786,롯데리아,1
롯데리아,금강휴게소서울방면,패스트푸드,패스트푸드,충청북도,옥천군,동이면,충청북도 옥천군 동이면 금강로 596,127.67372587347799,36.279449983477505,롯데리아,1
롯데리아,하복대점,패스트푸드,패스트푸드,충청북도,청주시 흥덕구,복대1동,충청북도 청주시 흥덕구 진재로 56,127.42971690133498,36.636082349793604,롯데리아,1
롯데리아,청전점,패스트푸드,패스트푸드,충청북도,제천시,청전동,충청북도 제천시 청전대로 169,128.21611600249798,37.1519870542955,롯데리아,1
롯데리아,청주남문점,패스트푸드,패스트푸드,충청북도,청주시 상당구,성안동,충청북도 청주시 상당구 성안로 49-1,127.489353347271,36.632513719793,롯데리아,1
롯데리아청주강내점,청주강내점,패스트푸드,패스트푸드,충청북도,청주시 흥덕구,강내면,충청북도 청주시 흥덕구 강내면 태성탑연로 455,127.358348316152,36.6229943381821,롯데리아,1
롯데리아, ,패스트푸드,패스트푸드,충청북도,청주시 상당구,성안동,충청북도 청주시 상당구 성안로 49,127.489387545765,36.6324147331241,롯데리아,1
롯데리아,청주내수점,패스트푸드,패스트푸드,충청북도,청주시 청원구,내수읍,충청북도 청주시 청원구 내수읍 마산2길 49,127.536401414767,36.7228627370062,롯데리아,1
롯데리아,청주남문점,패스트푸드,패스트푸드,충청북도,청주시 상당구,성안동,충청북도 청주시 상당구 성안로 47,127.489341809011,36.6325677430133,롯데리아,1
롯데리아오창2산단점,오창2산단점,패스트푸드,패스트푸드,충청북도,청주시 청원구,오창읍,충청북도 청주시 청원구 오창읍 주성1길 5,127.45195100912399,36.731768168311,롯데리아,1
롯데리아충주용산점,충주용산점,패스트푸드,패스트푸드,충청북도,충주시,용산동,충청북도 충주시 남산로 73,127.940332507312,36.9618447754548,롯데리아,1
롯데리아,내수점,패스트푸드,패스트푸드,충청북도,청주시 청원구,내수읍,충청북도 청주시 청원구 내수읍 내수도원길 49,127.537167650552,36.7089692081249,롯데리아,1
롯데리아,청주분평DT점,패스트푸드,패스트푸드,충청북도,청주시 서원구,산남동,충청북도 청주시 서원구 1순환로 991,127.478357523204,36.6098907138038,롯데리아,1
롯데리아,청주터미널점,패스트푸드,패스트푸드,충청북도,청주시 흥덕구,가경동,충청북도 청주시 흥덕구 풍산로 15,127.432258044964,36.6265596956502,롯데리아,1
롯데리아,죽암휴게소부산방면,패스트푸드,패스트푸드,충청북도,청주시 서원구,현도면,충청북도 청주시 서원구 현도면 경부고속도로 289,127.42919346099,36.486964095359795,롯데리아,1
롯데리아죽암휴게소하, ,패스트푸드,패스트푸드,충청북도,청주시 서원구,현도면,충청북도 청주시 서원구 현도면 경부고속도로 289,127.42919346099,36.486964095359795,롯데리아,1
롯데리아,청주옥산점,패스트푸드,패스트푸드,충청북도,청주시 흥덕구,옥산면,충청북도 청주시 흥덕구 옥산면 청주역로 625,127.375877929062,36.6633442469608,롯데리아,1
롯데리아,충북혁신도시점,패스트푸드,패스트푸드,충청북도,음성군,맹동면,충청북도 음성군 맹동면 대하1길 4,127.54105289608101,36.9078040239908,롯데리아,1
롯데리아,서충주신도시점,패스트푸드,패스트푸드,충청북도,충주시,중앙탑면,충청북도 충주시 중앙탑면 기업도시로 222,127.82449381867,37.0166110811602,롯데리아,1
롯데리아,금왕점,패스트푸드,패스트푸드,충청북도,음성군,금왕읍,충청북도 음성군 금왕읍 무극로 250,127.58968760448299,36.991727354259204,롯데리아,1
롯데리아,오송역사점,패스트푸드,패스트푸드,충청북도,청주시 흥덕구,오송읍,충청북도 청주시 흥덕구 오송읍 오송가락로 123,127.327143534385,36.6204700715044,롯데리아,1
롯데리아,충주호암점,패스트푸드,패스트푸드,충청북도,충주시,호암.직동,충청북도 충주시 호암토성2로 1,127.93364563082399,36.954758017691795,롯데리아,1
케이에프씨춘천석사, ,패스트푸드,패스트푸드,강원도,춘천시,석사동,강원도 춘천시 영서로 2027,127.74531505415001,37.852622058859,KFC,1
에스알에스KFC현대성우, ,패스트푸드,패스트푸드,강원도,횡성군,둔내면,강원도 횡성군 둔내면 고원로 451,128.250118479578,37.490135301900004,KFC,1
KFC춘천1, ,패스트푸드,패스트푸드,강원도,춘천시,약사명동,강원도 춘천시 중앙로67번길 4,127.726467607618,37.8789979884425,KFC,1
SRSKFC춘천1, ,패스트푸드,패스트푸드,강원도,춘천시,약사명동,강원도 춘천시 중앙로67번길 4,127.726467607618,37.8789979884425,KFC,1
SRS코리아KFC, ,패스트푸드,패스트푸드,강원도,동해시,천곡동,강원도 동해시 한섬로 111-7,129.115249607932,37.5222593064486,KFC,1
KFC,춘천1점,패스트푸드,패스트푸드,강원도,춘천시,약사명동,강원도 춘천시 중앙로67번길 4,127.726467607618,37.8789979884425,KFC,1
케이에프씨아주대, ,패스트푸드,패스트푸드,경기도,수원시 팔달구,우만2동,경기도 수원시 팔달구 아주로 37,127.043538839473,37.2782183488356,KFC,1
케이에프씨수원역사1매장, ,패스트푸드,패스트푸드,경기도,수원시 팔달구,매산동,경기도 수원시 팔달구 덕영대로 924,127.00008813955601,37.2656675906019,KFC,1
케이에프씨안양매장, ,패스트푸드,패스트푸드,경기도,안양시 만안구,안양1동,경기도 안양시 만안구 안양로292번길 7,126.92227923940001,37.3986859146662,KFC,1
KFC월드쇼핑매장, ,패스트푸드,패스트푸드,경기도,성남시 분당구,구미동,경기도 성남시 분당구 탄천상로151번길 20,127.10680901567801,37.34032009119729,KFC,1
케이에프씨안산홈플러스매장, ,패스트푸드,패스트푸드,경기도,안산시 상록구,성포동,경기도 안산시 상록구 충장로 432,126.85008834611799,37.3171985905091,KFC,1
KFC서현역매장, ,패스트푸드,패스트푸드,경기도,성남시 분당구,서현1동,경기도 성남시 분당구 분당로53번길 19,127.1221619768,37.3845159275885,KFC,1
용인보정KFC, ,패스트푸드,패스트푸드,경기도,용인시 기흥구,보정동,경기도 용인시 기흥구 죽전로 52,127.11466196204701,37.3202848977199,KFC,1
이마트kfc, ,패스트푸드,패스트푸드,경기도,수원시 권선구,권선2동,경기도 수원시 권선구 경수대로 270,127.020087664145,37.2501017782401,KFC,1
케이에프씨영통시네마매장, ,패스트푸드,패스트푸드,경기도,수원시 영통구,영통1동,경기도 수원시 영통구 청명남로 40,127.07628984320101,37.2529234378249,KFC,1
케이에프씨주엽역, ,패스트푸드,패스트푸드,경기도,고양시 일산서구,주엽2동,경기도 고양시 일산서구 중앙로 1437,126.760479515497,37.6700490505595,KFC,1
용인상현KFC, ,패스트푸드,패스트푸드,경기도,용인시 수지구,상현2동,경기도 용인시 수지구 만현로 102,127.08468350163099,37.307297415581495,KFC,1
동탄케이에프씨, ,패스트푸드,패스트푸드,경기도,화성시,동탄1동,경기도 화성시 동탄지성로 11,127.072768382116,37.2045069226564,KFC,1
정자역케이에프씨, ,패스트푸드,패스트푸드,경기도,성남시 분당구,정자1동,경기도 성남시 분당구 느티로 27,127.107509958334,37.36881759495221,KFC,1
KFC일산장항, ,패스트푸드,패스트푸드,경기도,고양시 일산동구,장항2동,경기도 고양시 일산동구 정발산로 31-9,126.77173236401,37.6571561859686,KFC,1
케이에프씨안양호계, ,패스트푸드,패스트푸드,경기도,안양시 동안구,신촌동,경기도 안양시 동안구 평촌대로 135,126.95907464219401,37.384075898355,KFC,1
케이에프시, ,패스트푸드,패스트푸드,경기도,성남시 분당구,정자동,경기도 성남시 분당구 정자로 88,127.11442947165001,37.363156754162105,KFC,1
케이에프씨부천역사매장, ,패스트푸드,패스트푸드,경기도,부천시,심곡본동,경기도 부천시 부천로 1,126.78263424711001,37.4840290791579,KFC,1
에스알에스코리아KFC주엽역, ,패스트푸드,패스트푸드,경기도,고양시 일산서구,주엽2동,경기도 고양시 일산서구 중앙로 1437,126.760479515497,37.6700490505595,KFC,1
에스알에스코리아KFC수, ,패스트푸드,패스트푸드,경기도,수원시 권선구,권선2동,경기도 수원시 권선구 경수대로 270,127.020087664145,37.2501017782401,KFC,1
KFC진접홈플러스, ,패스트푸드,패스트푸드,경기도,남양주시,진접읍,경기도 남양주시 진접읍 금강로 1447,127.188582817164,37.7217424062836,KFC,1
